income,loan_amount,employment_years,age,credit_score,existing_loans,dependents,loan_term_months,interest_rate,late_payments,credit_utilization,savings_balance,checking_balance,has_credit_card,has_mortgage,default
51280,791987,33,52,661,3,4,24,21.05,4,0.51,423516,40751,1,1,1
144130,458784,15,67,322,3,0,48,15.76,8,0.5,220013,88954,1,1,1
162312,308072,32,24,725,4,0,12,20.19,9,0.3,120564,14751,0,0,0
288688,634417,34,29,734,2,1,36,11.55,1,0.12,408064,89564,1,0,0
209053,73628,9,61,528,5,2,48,22.85,3,0.91,147751,81079,0,0,1
177908,301185,35,29,765,6,1,60,9.83,2,0.78,157317,36499,1,1,0
296532,530500,22,29,798,4,4,24,12.95,7,0.26,327913,182670,1,0,0
264335,821449,3,65,803,7,0,36,16.54,9,0.69,434396,97647,0,1,1
21694,752364,18,27,620,3,0,24,15.65,8,0.58,37282,111163,0,1,1
147727,725404,18,58,529,4,1,12,18.77,3,0.87,489090,186805,1,0,1
133057,243361,13,22,645,7,0,12,19.69,6,0.44,212487,163405,0,1,0
58769,925223,32,30,760,2,0,36,9.32,1,0.87,320523,24006,1,1,1
122885,753560,36,57,336,1,2,48,8.96,1,0.5,465398,79667,1,0,1
57855,224651,17,44,871,5,2,12,6.81,2,0.52,349927,101196,1,0,0
152532,104366,7,59,592,5,0,24,15.42,2,0.37,434147,6248,0,1,0
67646,742038,9,32,450,4,1,24,24.94,4,0.73,62150,40829,0,0,1
133947,490152,30,63,374,1,2,60,9.13,3,0.27,148563,162738,1,1,1
30910,192387,34,59,766,6,4,24,19.66,9,0.31,113016,172259,0,0,1
102757,955972,24,59,495,6,4,36,7.29,9,0.32,36311,2694,1,1,1
247961,64533,24,56,872,2,2,48,22.2,3,0.46,476887,125611,0,1,0
255222,928993,39,23,703,3,3,24,23.49,2,0.67,393635,172329,0,1,0
290607,439478,2,23,416,3,1,12,23.89,0,0.63,417453,100318,1,0,0
164408,337929,14,36,694,3,0,24,16.28,3,0.5,33742,172298,1,1,0
46534,617819,31,62,316,6,2,24,18.37,2,0.12,141318,183323,1,1,1
153441,99553,20,43,528,0,3,24,13.23,5,0.19,383377,27958,1,0,1
187011,175817,32,21,478,4,1,60,15.48,2,0.79,392740,191685,0,0,1
112303,193591,38,50,403,5,0,60,19.05,3,0.87,153956,19044,0,0,1
279153,495943,26,52,568,2,1,60,21.5,0,0.25,114765,60977,1,0,0
91908,683081,13,54,807,4,1,24,23.94,6,0.52,274239,181260,0,1,1
144506,204599,35,61,627,5,4,24,16.68,2,0.2,275762,66723,1,1,0
288044,888024,9,55,803,0,0,12,15.81,3,0.54,22414,87234,1,0,0
60733,942745,23,50,530,3,2,12,16.34,9,0.8,338329,24516,1,1,1
257841,997434,9,48,848,7,1,24,5.49,5,0.39,482209,131691,0,0,1
151661,666231,30,52,409,5,0,12,16.7,2,0.7,370184,145538,0,1,1
221671,794123,38,61,895,6,4,36,16.32,0,0.53,440498,38369,0,0,0
234982,844760,27,67,468,3,1,24,5.17,5,0.89,448215,21662,1,0,1
69008,150568,3,40,608,1,0,60,9.0,9,1.0,332079,158718,1,1,1
86794,140574,18,59,829,6,3,12,7.77,1,0.31,151928,48522,1,0,0
99134,71740,39,24,596,2,3,36,13.91,6,0.37,106063,29076,1,0,1
282781,22676,15,52,871,1,0,24,18.36,6,0.15,297597,51540,0,1,0
241224,787150,31,36,552,3,4,12,13.05,2,0.44,119659,35191,0,1,1
297972,776641,5,55,330,0,0,24,24.78,3,0.97,327703,6856,1,1,1
204616,868720,9,34,448,2,1,12,5.56,2,0.83,76890,47772,0,0,1
121976,968053,15,40,528,5,2,12,23.57,7,0.19,443104,158833,0,0,1
65097,744518,1,56,352,5,0,48,17.57,0,0.38,483464,181130,0,0,1
133271,67784,7,58,709,3,1,60,9.19,7,0.49,398397,183156,1,1,0
52202,559343,38,48,593,3,3,48,18.3,2,0.11,307606,113039,0,0,1
48704,38321,4,34,552,3,0,48,6.16,1,0.69,483636,167594,1,1,0
111411,952294,29,23,574,2,0,24,12.71,7,0.29,323545,134494,1,1,1
149688,847083,7,44,613,3,3,24,8.17,9,0.18,12803,121957,1,1,1
43641,444896,28,48,348,3,1,60,8.34,8,0.16,160760,173487,1,1,1
229843,938484,2,69,731,0,2,24,20.24,2,0.58,181999,119781,0,1,0
222546,261369,12,27,628,2,3,60,9.88,3,0.75,491546,96316,1,1,0
148773,867952,26,68,323,7,1,12,13.26,6,0.5,449623,28040,0,0,1
129658,265391,11,35,873,4,1,36,21.75,8,0.91,8221,32133,1,0,1
62692,369381,39,45,599,5,1,12,9.22,9,0.65,119911,35443,0,0,1
118884,843757,5,27,807,3,4,48,10.44,2,0.66,105249,86182,0,0,0
52209,543644,38,44,413,7,2,60,7.74,3,0.23,242105,97601,1,0,1
208635,659418,14,31,773,5,4,36,12.44,6,0.88,450340,31820,1,0,1
127966,110423,7,69,779,2,4,12,24.15,7,0.68,245549,166653,0,1,0
188899,914984,39,56,448,5,1,12,20.31,1,0.8,318701,164832,0,1,1
197297,892150,23,35,367,3,1,24,5.96,1,0.91,284710,4905,1,1,1
188168,736689,31,30,475,2,1,36,18.62,4,0.43,197395,181023,1,0,1
201618,853420,30,49,505,7,2,36,14.95,5,0.91,488635,110031,1,1,1
106496,43599,37,32,466,4,0,60,12.62,9,0.26,343012,62513,0,0,1
181340,469256,2,44,673,5,1,12,11.91,9,0.25,182664,60411,1,0,1
236426,98516,34,27,782,5,1,60,14.63,4,0.66,339508,139704,0,0,0
256109,203297,12,49,513,5,2,60,20.2,7,0.26,65474,166754,0,1,1
130078,815959,14,41,828,4,2,60,10.28,0,0.18,488003,31196,1,0,0
284009,205560,25,48,551,4,1,60,24.1,1,0.23,33852,160465,1,1,0
116242,568238,11,49,360,0,4,24,20.22,0,0.94,30480,67154,1,1,1
184551,838582,24,68,464,2,3,36,7.53,3,0.76,269971,179972,1,1,1
148863,80063,27,61,873,5,3,24,10.14,4,0.81,141210,191530,0,1,1
60478,514037,18,57,374,6,3,48,20.76,1,0.64,287282,16929,0,0,1
179574,648257,8,39,796,6,4,36,23.41,5,0.18,238765,67890,1,0,1
270840,853795,34,50,346,4,4,48,16.75,4,0.46,1186,81857,1,1,1
295538,987200,35,45,809,5,3,36,5.52,8,0.2,384758,123900,1,0,1
249766,813918,31,50,661,4,3,24,14.18,4,0.22,444627,73811,1,1,1
160334,789710,2,51,737,5,4,12,12.49,3,0.24,151786,71184,1,1,0
24487,772703,4,43,684,2,3,60,20.63,6,0.92,60733,8648,0,0,1
178413,801781,17,55,780,0,2,24,10.42,2,0.86,451026,62215,0,1,1
278432,327759,14,30,525,2,1,12,21.79,4,0.98,124799,32059,0,1,1
128924,937012,24,28,562,4,2,36,6.8,4,0.58,344217,19215,0,1,1
281196,284872,17,68,620,1,3,60,21.56,6,0.99,330189,65297,1,1,1
77268,343435,6,26,575,7,1,12,9.08,0,0.14,131614,71807,1,1,1
49605,465732,21,22,739,1,1,36,6.34,7,0.18,461346,77495,1,0,1
91602,242628,23,56,624,3,1,24,6.84,1,0.71,252573,185246,1,1,1
177795,985138,34,35,739,5,3,12,16.83,4,0.36,105754,192988,1,0,1
220180,619248,21,57,486,6,0,36,12.78,2,0.5,395934,131183,1,0,1
113375,282650,26,45,391,5,0,60,12.11,4,0.12,54219,35030,1,0,1
200100,106717,1,35,573,3,4,24,20.58,0,0.43,165191,139768,0,0,1
76921,465643,10,28,508,2,2,36,7.46,4,0.26,34803,43581,1,1,1
161321,190472,25,27,365,6,0,12,11.58,7,0.66,328481,147947,0,0,1
87847,657338,6,30,332,7,3,48,15.33,3,0.63,299219,40008,1,0,1
117547,391623,18,64,560,1,2,24,22.73,0,0.1,450244,18501,0,1,1
256149,668102,36,36,788,5,3,48,20.89,7,0.61,346091,91763,0,0,1
59673,811172,18,55,330,6,1,12,23.4,0,0.13,2461,195113,0,1,1
23642,383770,9,43,629,3,2,36,17.8,0,0.83,244368,37281,0,0,1
29622,717234,30,54,760,6,0,48,13.43,2,0.43,488123,91994,0,0,0
68423,588237,0,23,879,4,4,24,21.32,9,0.88,201718,69805,1,1,1
62873,953184,16,22,389,7,0,24,12.3,6,0.14,397369,104645,1,1,1
255616,487559,9,50,303,5,2,24,7.42,8,0.55,241482,189472,0,1,1
67565,922286,35,49,576,3,1,24,16.32,6,0.88,355294,110831,0,1,1
158878,501662,20,64,380,5,0,48,16.88,8,0.9,339820,77618,0,0,1
282901,890504,16,29,427,0,0,24,17.33,7,0.21,170157,78970,1,0,1
26220,219076,2,55,417,7,2,24,18.6,4,0.44,266997,184807,0,1,1
111851,734294,21,62,844,1,4,60,12.11,0,0.82,58252,104624,0,0,1
205826,763552,29,68,877,4,2,36,12.26,1,0.53,348674,184840,0,0,0
147636,847883,35,44,457,1,0,12,22.38,7,0.76,376694,184622,0,1,1
94492,31475,4,22,497,1,4,36,12.9,0,0.29,354725,130755,1,0,0
269128,477064,2,22,896,3,2,36,8.77,8,0.51,179658,99481,0,0,0
77326,527232,0,39,661,7,4,36,19.5,9,0.17,292993,9717,0,1,1
29864,490652,16,31,406,4,0,24,6.95,6,0.77,209409,165705,0,1,1
244589,972414,21,44,494,0,1,60,15.62,7,0.73,66796,153957,0,1,1
94310,281394,26,36,594,6,0,12,16.38,9,0.36,152557,131247,0,1,1
263415,961737,32,52,624,7,2,60,18.08,9,0.94,220719,199119,1,0,1
70337,49560,20,45,309,3,2,48,7.99,0,0.49,159762,45700,1,1,0
103557,428547,0,60,647,4,2,24,17.77,8,0.87,140136,20204,1,1,1
207460,749332,3,27,888,5,1,60,6.33,5,0.12,331466,199116,0,0,1
30372,301538,5,38,549,3,3,24,5.2,4,0.57,132808,57079,1,0,1
120050,625789,27,28,450,2,3,24,21.7,7,0.47,69572,56399,0,1,1
298427,911216,11,64,877,7,0,48,23.12,4,0.85,274378,10901,1,0,1
60857,461175,22,52,352,6,1,36,7.45,9,0.24,77106,98621,1,1,1
210742,116067,11,24,551,1,2,24,22.02,1,0.61,337569,143848,1,0,0
224205,692216,32,41,778,1,3,48,18.38,7,0.91,499081,62652,0,0,1
115856,70661,20,33,443,6,3,12,17.26,2,0.45,192276,58303,1,1,0
208226,752785,39,53,364,0,0,48,11.18,4,0.39,113564,138741,1,0,1
288251,520312,26,44,412,1,2,24,12.5,7,0.41,96282,87333,0,1,1
242368,920379,31,26,628,5,3,60,9.84,9,0.31,69606,160563,1,1,1
227746,158737,0,41,814,5,2,60,15.94,2,0.11,113805,45679,0,0,0
186340,665717,31,51,871,6,1,12,10.47,2,0.5,148087,46401,1,0,0
33138,122256,2,64,325,4,3,48,9.29,4,0.73,124889,153649,1,0,1
276697,775017,32,64,538,6,0,48,16.85,5,0.53,421191,133996,1,1,1
234072,497589,0,29,380,3,3,60,21.76,3,0.14,88886,102906,0,1,1
144143,903420,23,54,336,6,0,48,17.14,8,0.76,219663,13855,0,1,1
172320,328430,18,21,523,3,3,48,5.83,5,0.66,5393,91196,0,0,1
253829,139267,17,39,523,4,1,24,20.58,7,0.82,7505,174371,0,1,1
67547,962507,31,22,492,2,0,24,14.38,9,0.4,442269,133109,0,0,1
294244,327412,5,40,327,1,3,60,9.23,4,0.81,132312,171442,1,1,1
227977,164157,16,25,321,5,2,12,23.84,1,0.45,137477,98866,0,1,0
98944,413053,11,56,698,3,0,36,24.3,7,0.75,10982,186492,1,1,1
111641,108747,33,37,853,3,4,36,16.9,8,0.3,392992,41520,1,0,0
116920,366091,35,32,393,5,1,36,19.4,0,0.12,161252,30323,0,1,1
62362,307440,38,42,693,5,1,24,16.79,8,0.25,238704,6443,0,1,1
172067,344914,1,65,660,1,1,36,14.62,7,0.87,8367,198720,1,0,1
289861,35080,19,60,393,2,2,48,5.88,0,0.72,276989,175376,0,0,1
229939,743028,19,45,304,1,4,60,21.09,4,0.35,196496,153752,0,1,1
230544,647772,38,57,407,6,4,36,11.06,9,0.13,358329,99214,0,1,1
84022,20930,31,50,765,6,1,36,14.09,0,0.47,63677,127748,1,0,0
204740,639520,2,29,555,6,3,36,9.16,7,0.39,274444,49341,1,0,1
71645,435984,25,69,490,1,2,60,17.99,5,0.68,342965,9433,1,1,1
60868,506528,11,39,365,0,2,48,24.66,4,0.17,215250,22637,0,1,1
118039,346585,2,67,881,0,3,24,7.28,0,0.57,241631,155378,1,0,0
197452,99662,27,27,308,3,2,36,11.53,5,0.28,492671,75019,0,1,1
30886,350837,8,42,577,1,0,48,18.32,3,0.1,35770,29214,0,0,1
220981,700705,25,41,800,1,0,24,14.31,2,0.88,69791,79700,1,0,1
198308,861887,5,48,503,7,3,12,16.47,5,0.53,25096,5611,0,0,1
65805,391096,4,46,549,2,4,12,24.2,8,0.31,297149,146878,1,1,1
132765,721753,8,59,733,2,1,12,7.59,8,0.3,372829,10998,1,1,1
48688,770504,33,56,408,0,3,24,9.67,4,0.18,267782,22566,1,0,1
53585,40516,27,46,730,3,0,60,8.98,1,0.41,47721,130233,1,0,0
210076,644496,25,46,563,4,3,48,23.55,0,0.24,34839,139646,1,0,1
270322,730385,34,59,387,2,1,12,18.86,7,0.59,178560,55577,0,0,1
270483,478967,0,55,406,2,2,48,24.66,2,0.77,261283,106008,0,1,1
22438,953618,3,38,882,3,2,36,6.32,1,0.69,48211,53882,0,1,0
201434,812007,12,38,574,3,0,24,16.65,9,0.21,196462,93036,1,0,1
168055,251819,39,37,707,3,3,48,19.3,4,0.18,489607,102294,1,0,0
296170,32575,20,46,634,1,4,36,20.07,4,0.97,235219,127077,0,1,1
71039,165338,17,54,336,5,1,48,8.27,6,0.48,283388,134964,0,1,1
200903,731983,19,66,666,7,2,60,9.76,4,0.45,275147,134797,1,1,1
185675,560682,3,57,695,7,4,48,16.68,4,0.57,320996,11259,1,0,1
126446,902749,31,55,866,7,0,48,18.68,8,0.6,196146,113518,1,0,1
251120,379659,26,29,623,3,2,48,5.5,0,0.25,169675,173063,0,0,0
72147,238692,24,36,398,3,2,36,21.41,4,0.63,248544,162530,0,1,1
272403,697029,6,41,790,5,0,12,17.06,1,0.87,244782,65045,0,1,1
95400,497862,29,37,424,5,1,60,12.84,3,0.52,479495,105763,1,1,1
66434,902502,22,34,536,3,4,36,15.49,4,0.18,472110,168519,0,1,1
46515,867599,28,21,798,0,0,36,13.16,5,0.4,107875,192652,1,1,1
240370,196606,20,57,884,1,4,48,10.76,9,0.96,197151,109401,1,1,1
78001,119251,32,61,316,1,0,36,9.82,0,0.69,13440,106674,0,0,0
209469,851916,17,63,357,6,3,12,13.64,5,0.41,101887,198179,0,0,1
212487,253252,26,41,823,7,4,48,19.77,7,0.98,23129,88104,0,1,1
244215,970725,13,67,363,1,0,60,11.56,5,0.6,363494,129877,1,0,1
182013,435398,39,24,877,3,3,12,13.68,3,0.81,338202,85666,0,0,1
115849,673988,30,55,650,2,1,36,17.81,4,0.92,68577,63092,1,1,1
229637,807658,7,38,795,6,2,36,12.91,8,0.19,426291,186690,1,1,1
269708,99500,2,30,621,0,0,60,11.8,1,0.39,366777,144559,0,0,0
227748,16005,34,49,801,0,1,36,20.67,3,0.36,399495,182878,1,1,0
267387,9611,37,61,506,5,3,48,14.37,7,0.95,304901,107324,0,1,1
165919,546751,10,22,554,3,1,60,7.69,2,0.9,284775,114032,0,0,1
198263,672178,35,28,701,7,3,24,5.12,8,0.29,381103,60523,0,0,1
147343,397468,33,54,302,0,4,12,23.03,9,0.93,481016,132191,0,0,1
29127,914881,22,31,504,6,4,60,24.4,9,0.87,262305,162543,1,0,1
138251,321153,4,64,876,4,3,12,16.79,5,0.62,317252,178593,0,1,1
179277,853015,29,30,329,0,3,48,15.76,8,0.9,181789,134480,0,1,1
259282,111804,36,53,597,2,3,60,18.61,1,0.36,108630,85729,0,1,0
209836,597696,15,69,613,6,1,36,19.27,9,0.22,53086,83256,1,0,1
121824,444646,13,66,621,4,3,60,15.63,1,0.56,244670,177509,0,0,0
58664,587821,6,24,455,5,3,24,9.68,5,0.48,225447,129408,1,1,1
76795,212738,32,45,495,3,4,48,10.82,4,0.95,442119,190907,0,0,1
141729,805287,1,42,720,1,4,24,5.18,9,0.17,453571,161275,1,0,1
183405,444407,4,25,858,1,0,60,21.19,1,0.69,256656,151757,0,1,0
264620,838760,38,60,584,5,1,12,23.11,4,0.24,377702,23056,0,1,1
56079,541338,14,68,879,3,2,24,7.21,7,0.59,360440,143070,0,1,1
104225,812763,1,67,859,0,4,36,19.91,7,0.76,91941,3148,1,1,1
44259,342711,23,65,699,0,1,60,21.97,9,0.39,439962,124611,0,1,1
71119,905169,28,48,816,7,1,48,17.57,3,0.16,135864,113361,1,0,0
290153,46113,28,66,873,1,1,24,7.04,5,0.65,211653,136177,1,0,0
130210,340981,20,32,898,1,4,36,19.57,7,0.67,7937,38869,1,1,1
131364,619737,24,66,354,3,1,48,5.03,7,0.12,474979,134887,0,1,1
187570,387892,21,24,843,6,3,24,23.23,3,0.23,213162,67877,1,1,0
139053,136578,18,60,659,7,2,60,11.3,3,0.38,121651,194923,0,0,0
133812,113716,12,39,580,6,2,12,19.22,8,0.35,211901,6893,1,1,1
105411,712577,37,45,730,6,2,12,24.18,2,0.76,472597,151188,1,1,1
205525,260758,32,38,636,5,2,36,24.76,0,0.43,128772,1981,1,1,0
32453,144235,32,65,604,1,2,24,22.74,7,0.12,111079,163019,0,0,1
140848,237593,11,67,754,7,4,48,8.07,2,0.95,200771,65707,0,0,0
69993,534182,22,52,318,5,2,24,20.22,8,0.32,407702,2394,1,0,1
65706,179478,28,37,575,4,0,36,13.17,2,0.75,487444,180392,0,0,1
193889,642029,28,36,858,2,2,48,5.16,6,0.11,71020,188347,0,0,1
111434,497508,0,38,651,1,3,48,10.91,8,0.8,118604,85595,0,1,1
206782,723825,23,56,726,3,2,24,15.48,8,0.61,409928,151978,0,1,1
70799,774550,4,54,887,4,0,12,14.34,5,0.34,377999,38298,0,0,1
139586,845952,34,65,521,5,3,12,21.75,1,0.78,95818,147466,0,0,1
80964,61896,4,54,602,2,2,36,12.07,2,0.42,409955,144856,1,1,0
222222,980332,12,49,725,0,2,48,10.43,3,0.61,148314,137570,0,0,0
211510,49392,31,68,657,0,1,12,23.17,9,0.89,288997,182072,0,0,1
129987,363394,26,45,884,2,4,12,14.05,7,0.34,399640,64102,1,1,1
23801,834398,23,30,889,4,3,48,22.64,1,0.8,313000,111438,1,0,1
161220,840757,2,29,400,0,3,24,8.36,5,0.35,335674,6382,1,0,1
132364,506578,0,67,695,0,3,36,10.39,9,0.27,363014,15694,1,0,1
170933,784621,28,38,317,4,2,48,23.9,5,0.43,495885,171078,1,1,1
173552,257815,21,43,462,2,0,60,7.52,3,0.15,484127,176109,0,1,0
38637,432446,4,26,332,0,1,48,18.76,2,0.68,363973,164253,0,0,1
67431,161701,20,57,844,3,0,36,14.18,5,0.12,490849,116681,1,1,1
119937,586084,11,42,652,3,2,36,11.58,4,0.94,181379,131693,0,1,1
45437,507312,27,48,353,5,4,36,22.48,0,0.75,357268,4624,0,0,1
43119,492490,10,28,496,1,2,48,22.65,9,0.82,105604,85,1,0,1
197189,836975,14,31,310,4,4,24,9.68,9,0.36,72508,122473,1,1,1
250389,317080,37,56,521,2,4,36,21.22,6,0.33,200407,56890,0,1,1
250882,763901,34,28,381,1,4,36,23.39,2,0.24,246187,99472,0,1,1
277157,655056,15,29,416,1,1,24,20.61,2,0.13,163757,193097,0,0,1
80805,788056,36,46,806,1,4,48,19.14,1,0.84,427790,73337,1,1,1
38201,485612,14,67,817,2,1,36,24.72,0,0.54,478142,775,0,0,0
277636,750719,31,69,356,2,4,36,8.4,6,0.84,355494,196236,0,0,1
48634,854855,15,50,563,2,0,60,12.3,1,0.32,485476,185983,1,0,1
134090,462822,32,64,427,3,1,36,11.18,2,0.86,203254,17164,0,1,1
94676,741569,39,55,897,0,1,36,10.17,2,0.76,145196,50309,1,1,1
26798,170470,19,47,747,5,0,36,14.83,7,0.34,345435,187823,1,0,1
97160,408914,36,58,652,0,4,24,5.47,3,0.55,311311,71832,0,1,0
97751,792157,38,28,307,7,2,36,6.06,0,0.64,295957,104624,1,0,1
202482,44917,31,26,786,3,4,12,5.31,2,0.58,155764,179835,0,1,0
65955,356362,9,58,753,0,0,60,19.04,9,0.44,110705,103417,1,0,1
263465,48383,15,38,302,7,0,36,11.93,4,0.85,260048,167474,1,0,1
184936,296709,4,21,450,6,2,36,21.01,8,0.38,332851,1991,1,1,1
105490,196344,19,28,539,1,2,48,15.28,8,0.85,123955,29531,1,1,1
66313,549155,26,69,684,7,2,36,7.95,9,0.99,276046,126693,0,0,1
64350,429415,19,32,477,6,0,60,24.76,8,0.23,474411,92615,1,0,1
166450,663051,12,21,656,0,0,24,19.85,8,0.6,451941,149506,0,0,1
269406,61231,18,49,854,7,4,12,12.08,3,0.24,472767,110022,1,1,0
268179,375789,14,55,536,6,4,48,16.39,7,0.95,261860,163898,1,0,1
220887,379730,37,37,374,5,0,36,16.29,2,0.77,352362,149935,0,1,1
27312,795584,26,26,798,2,0,36,14.08,7,0.59,34105,60415,1,0,1
133744,639048,16,42,821,3,2,36,17.5,5,0.46,15054,71988,0,1,1
251745,75062,9,67,491,2,4,36,12.4,9,0.44,11145,10065,1,0,1
237522,482647,35,28,549,6,3,24,19.07,7,0.93,48578,140039,0,1,1
298336,91177,39,56,368,3,4,60,15.51,6,0.53,7965,12373,1,1,1
168522,908084,4,41,884,3,0,48,13.34,5,0.68,326571,66150,1,0,1
156504,580519,26,25,616,1,1,60,13.41,9,0.21,481832,160762,0,0,1
208297,702515,27,51,896,1,0,24,14.54,4,0.23,355270,3039,1,0,1
118991,878453,3,48,516,5,4,12,19.11,3,0.24,164320,22276,1,0,1
98711,801768,6,50,448,2,4,36,10.2,2,0.61,432401,140181,1,1,1
216676,341010,7,33,413,5,0,60,8.43,4,0.22,475489,131545,1,1,1
161367,265387,14,65,760,5,2,24,8.11,4,0.49,54856,130166,1,1,0
26774,489664,28,61,829,1,3,24,20.24,8,0.54,437949,109815,0,0,1
135107,286555,38,49,448,7,2,36,15.38,7,0.77,470570,137534,1,1,1
163262,719392,8,53,403,5,1,36,24.28,3,0.24,346595,72323,0,0,1
227397,783437,19,61,305,3,0,12,10.45,1,1.0,52807,146195,1,0,1
248552,563500,0,30,886,7,2,60,6.17,0,0.28,239432,148195,0,1,1
92427,117473,6,67,768,3,2,24,7.59,6,0.84,43788,31451,0,1,1
107513,977931,33,39,303,2,3,12,23.48,5,0.53,100246,93998,0,0,1
246959,277748,9,61,848,2,1,48,7.96,4,0.51,415301,153674,1,0,0
226924,206241,5,29,679,3,4,60,22.8,8,0.2,397555,107782,0,1,0
279549,491865,24,68,639,5,3,24,7.23,4,0.82,285339,156725,1,0,1
269652,617423,11,36,423,7,0,36,10.1,3,0.96,244376,173597,1,0,1
118743,779066,39,64,768,6,0,36,19.43,3,0.46,349529,61562,0,0,0
209702,193718,38,47,570,3,3,48,9.26,1,0.58,9390,78460,0,1,0
266968,265476,13,59,426,0,0,12,11.07,3,0.79,188387,13676,1,1,1
27466,602408,10,68,436,3,0,36,12.84,2,0.5,114128,70731,0,1,1
277575,121714,11,67,465,5,4,60,7.46,0,0.88,478062,113682,0,0,1
299781,831575,18,59,509,7,3,24,20.56,7,0.64,364874,56665,1,1,1
88745,227377,27,26,488,3,4,12,14.64,5,0.49,48541,62329,0,0,1
56317,311918,18,68,667,7,1,12,19.93,0,0.26,391550,126106,0,1,0
200838,773895,28,39,388,6,3,36,15.82,1,0.5,57962,93422,0,1,1
154150,707750,34,51,788,7,2,12,15.81,9,0.61,250251,137409,1,0,1
252866,705583,22,39,746,4,3,48,19.05,9,0.68,362797,106743,0,1,1
23543,173150,15,52,464,0,0,48,19.57,7,1.0,331193,126731,0,1,1
71052,43003,36,61,824,1,4,24,23.27,6,0.42,430900,119709,1,1,0
42064,373783,20,65,722,6,4,48,14.47,6,0.7,486359,61494,1,0,1
92287,716991,39,23,510,0,2,48,18.93,1,0.65,297782,42757,0,1,1
100442,855249,0,42,712,5,3,36,7.13,7,0.7,124221,197665,1,1,1
140550,25003,36,31,634,7,0,24,18.8,5,0.66,400912,149272,0,0,0
34425,868454,24,68,865,6,0,24,12.82,2,0.87,146241,107008,0,1,1
97347,322675,15,52,665,1,2,36,13.49,7,0.19,463209,67095,0,0,1
92317,269031,32,24,347,3,0,24,24.89,9,0.62,463153,194352,0,1,1
70530,279900,24,62,771,1,1,24,21.05,4,0.71,95347,40831,1,0,1
178563,454207,21,32,583,2,4,60,21.36,5,0.13,401390,71844,1,1,1
172748,187236,2,49,476,7,2,12,20.84,8,0.97,253156,128074,0,1,1
188535,528505,2,24,387,4,2,48,15.6,8,0.16,467537,174136,0,1,1
106544,71863,10,68,440,1,0,12,5.73,5,0.57,436246,97926,1,1,1
83627,682356,4,68,861,5,4,60,17.47,5,0.49,201723,52324,0,0,1
266037,31319,24,23,369,1,4,24,19.0,6,0.11,264211,149552,1,1,1
245942,560577,37,43,443,3,4,60,21.61,6,0.88,364233,129271,0,0,1
148345,646806,15,30,784,2,2,24,20.72,9,0.19,306541,181333,1,1,1
92843,194383,31,37,314,4,1,24,6.88,1,0.71,32943,63793,0,0,1
49251,699158,28,49,693,6,2,48,14.07,8,0.59,236155,113083,0,1,1
250765,977948,5,57,438,5,1,36,22.6,8,0.92,372269,193716,0,1,1
94418,216519,21,62,549,7,3,36,7.35,8,0.36,211870,102601,0,0,1
30040,388444,8,32,336,3,2,12,15.33,6,0.56,67592,39503,1,1,1
196950,570382,9,65,739,6,4,12,22.7,9,0.86,463151,103448,0,0,1
33162,140987,13,59,834,1,0,36,21.2,5,0.68,157372,148728,1,0,1
85435,451482,38,38,313,6,3,24,11.36,0,0.24,227584,186603,0,1,1
281989,132868,19,42,353,1,1,24,23.76,3,0.79,221642,79163,1,1,1
138504,89565,4,39,437,5,4,12,5.3,3,0.95,483684,190954,0,1,1
25037,495157,6,37,783,2,0,60,10.25,7,0.94,244115,64851,1,0,1
165765,167341,39,62,301,3,0,24,11.72,8,0.37,395197,117102,0,0,1
79090,533524,13,69,587,5,2,60,14.68,9,0.23,209886,194861,1,1,1
85560,183137,14,62,658,3,0,48,13.42,7,0.78,498725,187278,0,1,1
298588,428211,16,25,424,7,1,60,16.98,1,0.46,182867,43528,0,1,0
167578,312605,19,35,402,3,1,48,20.22,8,0.29,385590,166103,1,0,1
44248,16974,15,61,899,7,0,12,17.81,7,0.47,439326,10966,0,0,0
193762,951675,20,46,733,0,0,60,17.38,5,0.56,374110,173230,0,0,1
263824,857002,10,60,366,2,1,12,8.01,8,0.44,360741,57024,0,0,1
88008,373258,3,44,389,5,4,12,22.55,1,0.24,39620,77880,1,1,1
63237,51818,24,63,852,2,3,12,13.31,0,0.45,437896,6289,1,0,0
290248,28918,1,40,483,3,0,24,18.82,2,0.6,404567,104652,1,1,1
103230,697879,1,41,377,4,0,48,20.51,3,0.65,177319,23575,0,1,1
54980,379188,26,55,574,7,2,12,18.4,5,0.32,69860,192315,1,0,1
281057,288279,30,47,828,0,2,24,11.13,7,0.47,171964,176573,0,0,0
94990,467529,7,56,436,1,0,12,18.53,1,0.85,477008,26230,1,1,1
190632,298221,7,30,816,6,1,48,21.34,1,0.6,485991,53000,1,1,0
291698,324312,4,57,550,0,4,48,6.18,9,0.41,350982,140772,0,0,1
197059,565805,21,67,647,7,3,12,11.47,4,0.85,39500,1032,1,1,1
182057,639903,4,54,611,7,0,36,7.0,4,0.11,149813,58968,0,0,1
68167,450397,39,64,396,3,3,60,10.43,8,0.2,178213,171870,0,0,1
267605,222521,5,46,645,6,1,48,16.64,0,0.27,256360,100342,0,0,0
191500,382195,37,31,365,7,2,12,12.31,2,0.83,494389,54826,1,0,1
